sample_id,label,pred,confidence,E_drift,drift_type,severity,struct_drift,w_1,w_2,w_3,w_4,view_mask_1,view_mask_2,view_mask_3,view_mask_4
9252,1,1,0.9999927282333374,3.5806042433250695e-05,normal,0.0,0.0,0.05579318478703499,0.841201663017273,0.10300523042678833,0.0,1,1,1,0
9253,2,4,0.6391808390617371,0.41170457005500793,normal,0.0,0.0,0.8934507369995117,0.0441645011305809,0.062384746968746185,0.0,1,1,1,0
9254,8,2,0.5131248235702515,0.3905114233493805,normal,0.0,0.0,0.3555767238140106,0.3776085376739502,0.266814649105072,0.0,1,1,1,0
9255,15,15,0.6339572668075562,0.41914868354797363,normal,0.0,0.0,0.07640381902456284,0.9002480506896973,0.0233481302857399,0.0,1,1,1,0
9256,1,1,0.9999991655349731,5.536208391276887e-06,normal,0.0,0.0,0.08552514761686325,0.8757513165473938,0.03872345760464668,0.0,1,1,1,0
9257,1,1,0.9999959468841553,2.1952813767711632e-05,normal,0.0,0.0,0.02171841450035572,0.8505221605300903,0.12775936722755432,0.0,1,1,1,0
9258,1,1,0.9999963045120239,1.9331469957251102e-05,normal,0.0,0.0,0.035890642553567886,0.07265448570251465,0.891454815864563,0.0,1,1,1,0
9259,1,1,0.9982373714447021,0.005683241877704859,normal,0.0,0.0,0.07911325246095657,0.10619468986988068,0.8146920204162598,0.0,1,1,1,0
9260,1,1,0.9999818801879883,8.428368892055005e-05,normal,0.0,0.0,0.026605920866131783,0.9230302572250366,0.05036386847496033,0.0,1,1,1,0
9261,1,1,0.9999986886978149,8.551401151635218e-06,normal,0.0,0.0,0.3421090543270111,0.47438204288482666,0.18350890278816223,0.0,1,1,1,0
9262,1,1,0.9999990463256836,6.048690920579247e-06,normal,0.0,0.0,0.7424340844154358,0.09146171063184738,0.16610412299633026,0.0,1,1,1,0
9263,1,1,0.9998857975006104,0.0004563310940284282,normal,0.0,0.0,0.0638580173254013,0.755881130695343,0.18026083707809448,0.0,1,1,1,0
9264,1,1,0.9999961853027344,1.988380063266959e-05,normal,0.0,0.0,0.9440393447875977,0.024163421243429184,0.03179726377129555,0.0,1,1,1,0
9265,1,1,0.9999971389770508,1.5981917385943234e-05,normal,0.0,0.0,0.03543681278824806,0.013468967750668526,0.9510942101478577,0.0,1,1,1,0
9266,1,1,0.9999456405639648,0.0002165547921322286,normal,0.0,0.0,0.55321204662323,0.006933070719242096,0.4398549497127533,0.0,1,1,1,0
9267,7,1,0.9998756647109985,0.0005246888031251729,normal,0.0,0.0,0.07749869674444199,0.16938067972660065,0.7531205415725708,0.0,1,1,1,0
9268,1,1,0.9996544122695923,0.0011396409245207906,normal,0.0,0.0,0.010663301683962345,0.42681342363357544,0.5625233054161072,0.0,1,1,1,0
9269,15,1,0.8654479384422302,0.20715343952178955,normal,0.0,0.0,0.0606963150203228,0.5633992552757263,0.3759044408798218,0.0,1,1,1,0
9270,1,1,0.9999984502792358,9.676704394223634e-06,normal,0.0,0.0,0.4384289085865021,0.17948602139949799,0.38208505511283875,0.0,1,1,1,0
9271,15,1,0.7484756112098694,0.2512724995613098,normal,0.0,0.0,0.02657657489180565,0.46312078833580017,0.5103026032447815,0.0,1,1,1,0
9272,1,1,0.9999986886978149,7.991475285962224e-06,normal,0.0,0.0,0.8030272722244263,0.0669231042265892,0.1300496608018875,0.0,1,1,1,0
9273,1,1,0.9999988079071045,7.082576303218957e-06,normal,0.0,0.0,0.9171126484870911,0.047255244106054306,0.03563203662633896,0.0,1,1,1,0
9274,7,1,0.7530476450920105,0.3299430012702942,normal,0.0,0.0,0.26837849617004395,0.5016431212425232,0.22997835278511047,0.0,1,1,1,0
9275,1,1,0.9999557733535767,0.00019399765005800873,normal,0.0,0.0,0.7674407362937927,0.03739035502076149,0.1951688975095749,0.0,1,1,1,0
9276,1,1,0.9995833039283752,0.0015437696129083633,normal,0.0,0.0,0.059901557862758636,0.17125028371810913,0.768848180770874,0.0,1,1,1,0
9277,1,1,0.999998927116394,6.3523930293740705e-06,normal,0.0,0.0,0.072544164955616,0.8810926675796509,0.04636314883828163,0.0,1,1,1,0
9278,1,1,0.9999972581863403,1.5935118426568806e-05,normal,0.0,0.0,0.7718605995178223,0.08222196996212006,0.14591741561889648,0.0,1,1,1,0
9279,8,1,0.9999277591705322,0.00030669369152747095,normal,0.0,0.0,0.0002647673536557704,0.001145806279964745,0.9985893964767456,0.0,1,1,1,0
9280,7,1,0.582379937171936,0.3905397355556488,normal,0.0,0.0,0.1098376214504242,0.843488335609436,0.04667403921484947,0.0,1,1,1,0
9281,7,7,0.3827650249004364,0.5142837762832642,normal,0.0,0.0,0.14440271258354187,0.44871553778648376,0.4068816900253296,0.0,1,1,1,0
9282,7,1,0.7975004315376282,0.2984525263309479,normal,0.0,0.0,0.027319585904479027,0.6990541219711304,0.27362629771232605,0.0,1,1,1,0
9283,1,1,0.9999985694885254,8.090783921943512e-06,normal,0.0,0.0,0.07764965295791626,9.99999993922529e-09,0.9223503470420837,0.0,1,1,1,0
9284,1,1,0.999956488609314,0.00018387832096777856,normal,0.0,0.0,0.19633811712265015,0.20307043194770813,0.6005914211273193,0.0,1,1,1,0
9285,1,1,0.9999959468841553,2.106415922753513e-05,normal,0.0,0.0,0.014636363834142685,0.032329387962818146,0.9530342817306519,0.0,1,1,1,0
9286,1,1,0.9999926090240479,3.681977614178322e-05,normal,0.0,0.0,0.014736911281943321,0.09619385749101639,0.8890691995620728,0.0,1,1,1,0
9287,1,1,0.9999984502792358,9.131399565376341e-06,normal,0.0,0.0,0.3040369749069214,0.532267153263092,0.16369590163230896,0.0,1,1,1,0
9288,1,1,0.9999994039535522,3.900240244547604e-06,normal,0.0,0.0,0.3515436053276062,0.5127541422843933,0.13570228219032288,0.0,1,1,1,0
9289,1,1,0.9452564120292664,0.09519755840301514,normal,0.0,0.0,0.06076430156826973,0.007653167005628347,0.931582510471344,0.0,1,1,1,0
9290,1,1,0.9877311587333679,0.02937791496515274,normal,0.0,0.0,0.7454217672348022,0.20736941695213318,0.04720884934067726,0.0,1,1,1,0
9291,1,1,0.9999691247940063,0.00014661949535366148,normal,0.0,0.0,0.004562929272651672,0.00987011194229126,0.9855669140815735,0.0,1,1,1,0
9292,1,1,0.9999957084655762,2.3646694899071008e-05,normal,0.0,0.0,0.061870113015174866,0.8008178472518921,0.1373121440410614,0.0,1,1,1,0
9293,1,1,0.9999927282333374,3.942246257793158e-05,normal,0.0,0.0,0.5316179394721985,0.09399440139532089,0.37438762187957764,0.0,1,1,1,0
9294,1,1,0.9999878406524658,6.0487229347927496e-05,normal,0.0,0.0,0.0109774274751544,0.011964239180088043,0.9770582914352417,0.0,1,1,1,0
9295,7,4,0.9271724224090576,0.10149417072534561,normal,0.0,0.0,0.16855835914611816,0.07357866317033768,0.7578629851341248,0.0,1,1,1,0
9296,7,1,0.9647416472434998,0.06996876746416092,normal,0.0,0.0,0.02027300000190735,0.028059707954525948,0.951667308807373,0.0,1,1,1,0
9297,1,1,0.9999716281890869,0.00013764819595962763,normal,0.0,0.0,0.9250226616859436,0.05142270028591156,0.023554636165499687,0.0,1,1,1,0
9298,1,1,0.9999306201934814,0.00031888732337392867,normal,0.0,0.0,0.7107368111610413,0.1334589272737503,0.15580429136753082,0.0,1,1,1,0
9299,1,1,0.9999856948852539,7.231061317725107e-05,normal,0.0,0.0,2.284823131049052e-05,3.6216075386619195e-05,0.9999409317970276,0.0,1,1,1,0
9300,1,1,0.9999891519546509,5.555474490392953e-05,normal,0.0,0.0,0.17912788689136505,0.357389360666275,0.4634827673435211,0.0,1,1,1,0
9301,1,1,0.9999920129776001,4.101064405404031e-05,normal,0.0,0.0,0.6883959174156189,0.07174281775951385,0.23986129462718964,0.0,1,1,1,0
9302,1,1,0.9999970197677612,1.747358328429982e-05,normal,0.0,0.0,0.24518103897571564,0.38647064566612244,0.3683483302593231,0.0,1,1,1,0
9303,1,1,0.9999921321868896,3.910178929800168e-05,normal,0.0,0.0,0.03468523919582367,0.7914042472839355,0.1739104986190796,0.0,1,1,1,0
9304,1,1,0.9999984502792358,9.848745321505703e-06,normal,0.0,0.0,0.08782350271940231,0.5571406483650208,0.35503581166267395,0.0,1,1,1,0
9305,1,1,0.9998711347579956,0.0005285927909426391,normal,0.0,0.0,0.012873592786490917,0.9725467562675476,0.014579667709767818,0.0,1,1,1,0
9306,1,1,0.9999978542327881,1.2428619811544195e-05,normal,0.0,0.0,0.18337589502334595,0.707660436630249,0.10896363854408264,0.0,1,1,1,0
9307,1,4,0.46657195687294006,0.44445210695266724,normal,0.0,0.0,0.35832679271698,0.18085527420043945,0.4608179032802582,0.0,1,1,1,0
9308,1,1,0.9999812841415405,8.733186405152082e-05,normal,0.0,0.0,0.00027476882678456604,0.9894908666610718,0.010234376415610313,0.0,1,1,1,0
9309,7,7,0.5126209259033203,0.4673420786857605,normal,0.0,0.0,0.43851080536842346,0.08205021917819977,0.47943902015686035,0.0,1,1,1,0
9310,1,1,0.9999939203262329,3.1328905606642365e-05,normal,0.0,0.0,0.8676459193229675,0.051380258053541183,0.08097382634878159,0.0,1,1,1,0
9311,1,1,0.9990767240524292,0.0030014491640031338,normal,0.0,0.0,0.03657316789031029,0.5763566493988037,0.3870701491832733,0.0,1,1,1,0
9312,1,1,0.9999977350234985,1.3286047760630026e-05,normal,0.0,0.0,0.13313400745391846,0.19199363887310028,0.6748723387718201,0.0,1,1,1,0
9313,1,1,0.9999973773956299,1.531939415144734e-05,normal,0.0,0.0,0.03228670358657837,0.36239200830459595,0.6053212881088257,0.0,1,1,1,0
9314,1,1,0.9999991655349731,5.390097157942364e-06,normal,0.0,0.0,0.4387907087802887,0.40691864490509033,0.15429064631462097,0.0,1,1,1,0
9315,1,1,0.9999959468841553,2.170703373849392e-05,normal,0.0,0.0,0.051395874470472336,0.9236189723014832,0.024985063821077347,0.0,1,1,1,0
9316,7,7,0.4635140001773834,0.4567596912384033,normal,0.0,0.0,0.7910053133964539,0.06240130960941315,0.14659330248832703,0.0,1,1,1,0
9317,1,1,0.9999958276748657,2.303108703927137e-05,normal,0.0,0.0,0.009100438095629215,0.772601842880249,0.21829776465892792,0.0,1,1,1,0
9318,7,1,0.9976199269294739,0.0068324957974255085,normal,0.0,0.0,0.18774253129959106,0.6565830707550049,0.15567435324192047,0.0,1,1,1,0
9319,7,9,0.9463170766830444,0.08302809298038483,normal,0.0,0.0,0.36058568954467773,0.4283580780029297,0.21105624735355377,0.0,1,1,1,0
9320,7,4,0.9138267636299133,0.12810200452804565,normal,0.0,0.0,0.05084579810500145,0.9467179775238037,0.002436149399727583,0.0,1,1,1,0
9321,8,1,0.9944884777069092,0.014314617030322552,normal,0.0,0.0,0.003772193333134055,0.9954723119735718,0.0007555420161224902,0.0,1,1,1,0
9322,1,1,0.9999946355819702,2.837120700860396e-05,normal,0.0,0.0,0.31744706630706787,0.32693588733673096,0.3556169867515564,0.0,1,1,1,0
9323,1,1,0.9999974966049194,1.4722618288942613e-05,normal,0.0,0.0,0.1158185601234436,0.0480906143784523,0.8360908031463623,0.0,1,1,1,0
9324,0,4,0.5966064929962158,0.41212037205696106,normal,0.0,0.0,0.07314784079790115,0.1071341261267662,0.8197180032730103,0.0,1,1,1,0
9325,1,1,0.9999954700469971,2.4653389118611813e-05,normal,0.0,0.0,0.002310008043423295,0.0013070504646748304,0.9963829517364502,0.0,1,1,1,0
9326,1,1,0.9999985694885254,8.505095138389152e-06,normal,0.0,0.0,0.017431175336241722,0.19038990139961243,0.7921789884567261,0.0,1,1,1,0
9327,1,1,0.9994064569473267,0.001985039794817567,normal,0.0,0.0,0.3904486894607544,0.15521639585494995,0.45433491468429565,0.0,1,1,1,0
9328,7,4,0.4468081295490265,0.44408538937568665,normal,0.0,0.0,0.6543078422546387,0.07836175709962845,0.2673304080963135,0.0,1,1,1,0
9329,1,1,0.7512049078941345,0.2875804305076599,normal,0.0,0.0,0.7491718530654907,0.15492437779903412,0.09590370208024979,0.0,1,1,1,0
9330,8,1,0.9443192481994629,0.09221697598695755,normal,0.0,0.0,0.1914537101984024,0.7707846760749817,0.037761591374874115,0.0,1,1,1,0
9331,1,1,0.9999963045120239,2.0389337805681862e-05,normal,0.0,0.0,0.024689557030797005,0.9412276744842529,0.034082673490047455,0.0,1,1,1,0
9332,1,1,0.9999792575836182,9.710564336273819e-05,normal,0.0,0.0,0.1028815284371376,0.721354603767395,0.175763800740242,0.0,1,1,1,0
9333,1,1,0.999991774559021,4.3388878111727536e-05,normal,0.0,0.0,0.31739020347595215,0.35338255763053894,0.3292272686958313,0.0,1,1,1,0
9334,7,1,0.9768247008323669,0.043394364416599274,normal,0.0,0.0,0.09098584949970245,0.022984515875577927,0.8860296607017517,0.0,1,1,1,0
9335,1,1,0.9999275207519531,0.00031133939046412706,normal,0.0,0.0,0.09959201514720917,0.5231732726097107,0.3772347569465637,0.0,1,1,1,0
9336,1,1,0.9999810457229614,9.116880391957238e-05,normal,0.0,0.0,0.25277596712112427,0.5344579219818115,0.2127661257982254,0.0,1,1,1,0
9337,1,1,0.9999954700469971,2.5580820874893107e-05,normal,0.0,0.0,0.3627955913543701,0.026489486917853355,0.6107149124145508,0.0,1,1,1,0
9338,1,1,0.9999877214431763,6.297797517618164e-05,normal,0.0,0.0,0.25028643012046814,0.23659756779670715,0.5131160616874695,0.0,1,1,1,0
9339,1,1,0.999998927116394,7.3461883403069805e-06,normal,0.0,0.0,0.1831548511981964,0.42454683780670166,0.39229828119277954,0.0,1,1,1,0
9340,1,1,0.9999517202377319,0.00021397318050730973,normal,0.0,0.0,0.01892293244600296,0.042081594467163086,0.9389954805374146,0.0,1,1,1,0
9341,1,1,0.9999986886978149,8.330910532095004e-06,normal,0.0,0.0,0.9591680765151978,0.004027691204100847,0.03680419921875,0.0,1,1,1,0
9342,1,1,0.9999953508377075,2.5724248189362697e-05,normal,0.0,0.0,0.015257773920893669,0.9183670282363892,0.06637515872716904,0.0,1,1,1,0
9343,1,1,0.9999872446060181,6.149329419713467e-05,normal,0.0,0.0,0.08945485949516296,0.016309306025505066,0.8942358493804932,0.0,1,1,1,0
9344,1,1,0.9999949932098389,2.643009793246165e-05,normal,0.0,0.0,0.13046643137931824,0.3812504708766937,0.48828309774398804,0.0,1,1,1,0
9345,1,1,0.9999945163726807,2.8080759875592776e-05,normal,0.0,0.0,0.3719838559627533,0.5948815941810608,0.03313455730676651,0.0,1,1,1,0
9346,8,1,0.9999971389770508,1.6429563402198255e-05,normal,0.0,0.0,0.3062184154987335,0.04808340221643448,0.6456981301307678,0.0,1,1,1,0
9347,1,1,0.9999006986618042,0.00040446221828460693,normal,0.0,0.0,0.00016064438386820257,0.9944664835929871,0.005372853949666023,0.0,1,1,1,0
9348,8,1,0.5424082279205322,0.253781259059906,normal,0.0,0.0,0.9320665597915649,0.05861150100827217,0.009321886114776134,0.0,1,1,1,0
9349,7,1,0.9878621101379395,0.027610929682850838,normal,0.0,0.0,0.13410252332687378,0.37380290031433105,0.49209466576576233,0.0,1,1,1,0
9350,0,1,0.9398898482322693,0.08856028318405151,normal,0.0,0.0,0.6521027088165283,0.34076574444770813,0.007131543476134539,0.0,1,1,1,0
9351,8,1,0.7798299789428711,0.22468797862529755,normal,0.0,0.0,0.5518732666969299,0.20080158114433289,0.24732519686222076,0.0,1,1,1,0
9352,1,1,0.9999977350234985,1.3566853340307716e-05,normal,0.0,0.0,0.10447802394628525,0.5691744685173035,0.3263474702835083,0.0,1,1,1,0
9353,1,1,0.9999985694885254,9.07680168893421e-06,normal,0.0,0.0,0.3578053116798401,0.2932754158973694,0.3489193618297577,0.0,1,1,1,0
9354,1,1,0.9999988079071045,6.8533217927324586e-06,normal,0.0,0.0,0.645858645439148,0.35414132475852966,9.99999993922529e-09,0.0,1,1,1,0
9355,1,1,0.999996542930603,1.9507539036567323e-05,normal,0.0,0.0,0.15816594660282135,0.24832940101623535,0.5935046076774597,0.0,1,1,1,0
9356,1,1,0.9996308088302612,0.0013040895573794842,normal,0.0,0.0,0.6244997978210449,0.3252384066581726,0.05026182904839516,0.0,1,1,1,0
9357,7,4,0.4925526976585388,0.37804168462753296,normal,0.0,0.0,0.10949086397886276,0.12597444653511047,0.7645347118377686,0.0,1,1,1,0
9358,1,1,0.999988317489624,5.8712215832201764e-05,normal,0.0,0.0,0.01543187815696001,0.04276484251022339,0.9418032765388489,0.0,1,1,1,0
9359,7,9,0.4096250832080841,0.5586330890655518,normal,0.0,0.0,0.43072953820228577,0.2151774913072586,0.3540929853916168,0.0,1,1,1,0
9360,1,1,0.9999984502792358,9.99236090137856e-06,normal,0.0,0.0,0.23396709561347961,0.6194249391555786,0.146607905626297,0.0,1,1,1,0
9361,1,1,0.9994509816169739,0.0017527190502732992,normal,0.0,0.0,0.21973161399364471,0.07096996158361435,0.7092984318733215,0.0,1,1,1,0
9362,1,1,0.9999954700469971,2.503055839042645e-05,normal,0.0,0.0,0.24545584619045258,0.2530162036418915,0.5015279650688171,0.0,1,1,1,0
9363,1,1,0.999754011631012,0.0009216793696396053,normal,0.0,0.0,0.012215472757816315,0.9793354272842407,0.008449207991361618,0.0,1,1,1,0
9364,15,1,0.9892938137054443,0.02560592070221901,normal,0.0,0.0,0.03929548338055611,0.25314199924468994,0.7075625658035278,0.0,1,1,1,0
9365,7,7,0.8256828188896179,0.253030925989151,normal,0.0,0.0,0.05540543422102928,0.3077620267868042,0.6368325352668762,0.0,1,1,1,0
9366,1,1,0.999711811542511,0.0010588570730760694,normal,0.0,0.0,0.9955512285232544,0.004154089838266373,0.0002946615859400481,0.0,1,1,1,0
9367,1,1,0.9998316764831543,0.0006665789405815303,normal,0.0,0.0,0.10168512165546417,0.887076735496521,0.01123817265033722,0.0,1,1,1,0
9368,1,1,0.9999970197677612,1.6186517314054072e-05,normal,0.0,0.0,0.1523957997560501,0.5410881638526917,0.30651602149009705,0.0,1,1,1,0
9369,7,4,0.5189252495765686,0.35494914650917053,normal,0.0,0.0,0.8971839547157288,0.0870114415884018,0.01580461487174034,0.0,1,1,1,0
9370,7,1,0.946144163608551,0.08836778998374939,normal,0.0,0.0,0.7471923828125,0.09363678842782974,0.15917079150676727,0.0,1,1,1,0
9371,7,1,0.9986363053321838,0.004529847763478756,normal,0.0,0.0,0.8323982357978821,0.14037977159023285,0.02722201682627201,0.0,1,1,1,0
9372,1,1,0.9999885559082031,5.8515084674581885e-05,normal,0.0,0.0,0.0538334883749485,0.5727241635322571,0.37344232201576233,0.0,1,1,1,0
9373,1,1,0.9995744824409485,0.0014837405178695917,normal,0.0,0.0,0.9497309327125549,0.007938132621347904,0.042331013828516006,0.0,1,1,1,0
9374,1,1,0.9999947547912598,2.754761590040289e-05,normal,0.0,0.0,0.05766674503684044,0.18964983522891998,0.7526833415031433,0.0,1,1,1,0
9375,1,1,0.9969757795333862,0.008825833909213543,normal,0.0,0.0,0.009380784817039967,0.044407546520233154,0.9462116956710815,0.0,1,1,1,0
9376,1,1,0.9999964237213135,2.0351280909380876e-05,normal,0.0,0.0,0.09627576917409897,0.40932703018188477,0.4943971335887909,0.0,1,1,1,0
9377,1,1,0.9799045324325562,0.04415581002831459,normal,0.0,0.0,0.02942369505763054,0.6455717086791992,0.32500454783439636,0.0,1,1,1,0
9378,1,1,0.999998927116394,7.055822607071605e-06,normal,0.0,0.0,0.5090324878692627,0.3066190183162689,0.18434858322143555,0.0,1,1,1,0
9379,1,1,0.9999978542327881,1.1607536180235911e-05,normal,0.0,0.0,0.7907811999320984,0.1901211440563202,0.01909758895635605,0.0,1,1,1,0
9380,1,1,0.9999964237213135,1.9541294022928923e-05,normal,0.0,0.0,0.0832924023270607,0.06496769189834595,0.8517399430274963,0.0,1,1,1,0
9381,7,1,0.9955523610115051,0.012802215293049812,normal,0.0,0.0,0.4716641306877136,0.15328039228916168,0.3750554323196411,0.0,1,1,1,0
9382,1,1,0.9999978542327881,1.2556114597828127e-05,normal,0.0,0.0,0.04375350847840309,0.6329149007797241,0.3233315944671631,0.0,1,1,1,0
9383,1,1,0.9999988079071045,7.422660019074101e-06,normal,0.0,0.0,0.31584811210632324,0.46963265538215637,0.21451927721500397,0.0,1,1,1,0
9384,1,1,0.9999983310699463,9.940942618413828e-06,normal,0.0,0.0,0.13273543119430542,0.22841526567935944,0.6388492584228516,0.0,1,1,1,0
9385,7,7,0.8747107982635498,0.2072078287601471,normal,0.0,0.0,0.02621782198548317,0.7191632986068726,0.25461888313293457,0.0,1,1,1,0
9386,1,1,0.9999978542327881,1.2271759260329418e-05,normal,0.0,0.0,0.1830691248178482,0.6104618310928345,0.20646899938583374,0.0,1,1,1,0
9387,1,1,0.9999988079071045,7.390160135400947e-06,normal,0.0,0.0,0.35510823130607605,0.13352298736572266,0.5113687515258789,0.0,1,1,1,0
9388,1,1,0.9998853206634521,0.00047675828682258725,normal,0.0,0.0,0.8122963905334473,0.10833829641342163,0.07936525344848633,0.0,1,1,1,0
9389,1,1,0.9999544620513916,0.00019616396457422525,normal,0.0,0.0,0.5674753785133362,0.20695239305496216,0.22557219862937927,0.0,1,1,1,0
9390,1,1,0.9999996423721313,2.6236841677018674e-06,normal,0.0,0.0,0.23964892327785492,0.5825563669204712,0.17779463529586792,0.0,1,1,1,0
9391,1,1,0.9999545812606812,0.00020004600810352713,normal,0.0,0.0,0.04795176163315773,0.8767322301864624,0.07531603425741196,0.0,1,1,1,0
9392,1,1,0.999985933303833,6.744520214851946e-05,normal,0.0,0.0,0.018017970025539398,0.024295831099152565,0.957686185836792,0.0,1,1,1,0
9393,1,1,0.9999645948410034,0.0001598237722646445,normal,0.0,0.0,0.5484437942504883,0.06652757525444031,0.3850286602973938,0.0,1,1,1,0
9394,1,1,0.9999971389770508,1.615520886844024e-05,normal,0.0,0.0,0.047048766165971756,0.7160681486129761,0.2368830293416977,0.0,1,1,1,0
9395,7,9,0.43933260440826416,0.46956637501716614,normal,0.0,0.0,0.41011813282966614,0.2639540135860443,0.32592785358428955,0.0,1,1,1,0
9396,1,1,0.9999967813491821,1.8108717995346524e-05,normal,0.0,0.0,0.3923915922641754,0.2525388300418854,0.3550696074962616,0.0,1,1,1,0
9397,7,1,0.5782853960990906,0.3173668086528778,normal,0.0,0.0,0.08078731596469879,0.05803026631474495,0.8611823916435242,0.0,1,1,1,0
9398,1,1,0.9999973773956299,1.510169113316806e-05,normal,0.0,0.0,0.3370458781719208,0.4465465843677521,0.21640753746032715,0.0,1,1,1,0
9399,7,7,0.3328036069869995,0.4756523370742798,normal,0.0,0.0,0.4807526171207428,0.3385350704193115,0.1807122826576233,0.0,1,1,1,0
9400,1,1,0.9999984502792358,8.775688911555335e-06,normal,0.0,0.0,0.08318338543176651,0.4937805235385895,0.423036128282547,0.0,1,1,1,0
9401,1,1,0.9999986886978149,7.93871186033357e-06,normal,0.0,0.0,0.6867634057998657,0.2401810586452484,0.0730554610490799,0.0,1,1,1,0
9402,1,1,0.9999727010726929,0.00012664393580053002,normal,0.0,0.0,0.055240944027900696,0.07183673977851868,0.8729223012924194,0.0,1,1,1,0
9403,7,9,0.46857553720474243,0.5769988298416138,normal,0.0,0.0,0.40843436121940613,0.12808534502983093,0.46348029375076294,0.0,1,1,1,0
9404,1,1,0.998823344707489,0.00340162287466228,normal,0.0,0.0,0.0005342853837646544,0.05750124901533127,0.9419645071029663,0.0,1,1,1,0
9405,1,1,0.9999979734420776,1.1972145330219064e-05,normal,0.0,0.0,0.8962543606758118,0.10374569892883301,9.99999993922529e-09,0.0,1,1,1,0
9406,1,1,0.9999967813491821,1.7585278328624554e-05,normal,0.0,0.0,0.23255644738674164,0.525196373462677,0.24224719405174255,0.0,1,1,1,0
9407,0,0,0.9794521331787109,0.039060838520526886,normal,0.0,0.0,0.04722241684794426,0.11772938072681427,0.8350481986999512,0.0,1,1,1,0
9408,1,1,0.9999829530715942,8.240327588282526e-05,normal,0.0,0.0,0.038208406418561935,0.35444051027297974,0.6073511242866516,0.0,1,1,1,0
9409,1,1,0.8101370930671692,0.18928170204162598,normal,0.0,0.0,0.0007818572921678424,0.26769179105758667,0.7315263152122498,0.0,1,1,1,0
9410,7,9,0.5483816266059875,0.4541027247905731,normal,0.0,0.0,0.3403644263744354,0.14493514597415924,0.5147004127502441,0.0,1,1,1,0
9411,7,1,0.9987038373947144,0.004230483900755644,normal,0.0,0.0,0.9101138114929199,0.06211211904883385,0.027774060145020485,0.0,1,1,1,0
9412,0,1,0.9835561513900757,0.03936562314629555,normal,0.0,0.0,0.08758743852376938,0.6822278499603271,0.2301846295595169,0.0,1,1,1,0
9413,7,4,0.9972296357154846,0.0077842664904892445,normal,0.0,0.0,0.9416622519493103,0.002304655034095049,0.056033097207546234,0.0,1,1,1,0
9414,7,4,0.5304757952690125,0.5096524953842163,normal,0.0,0.0,0.1995999962091446,0.16807854175567627,0.6323214769363403,0.0,1,1,1,0
9415,7,2,0.8774091601371765,0.16467420756816864,normal,0.0,0.0,0.8323246240615845,0.1566307246685028,0.011044695973396301,0.0,1,1,1,0
9416,1,1,0.9999974966049194,1.4177405319060199e-05,normal,0.0,0.0,0.025547152385115623,0.10414724797010422,0.8703055381774902,0.0,1,1,1,0
9417,1,1,0.9999896287918091,5.304214573698118e-05,normal,0.0,0.0,0.028653308749198914,0.955256998538971,0.01608971692621708,0.0,1,1,1,0
9418,8,1,0.9961065649986267,0.009947305545210838,normal,0.0,0.0,0.10940662771463394,0.8854012489318848,0.005192114505916834,0.0,1,1,1,0
9419,13,1,0.9999760389328003,0.00011465838906588033,normal,0.0,0.0,0.6879349946975708,0.032559461891651154,0.27950549125671387,0.0,1,1,1,0
9420,1,1,0.9999972581863403,1.5757386790937744e-05,normal,0.0,0.0,0.12991413474082947,0.8045933842658997,0.06549246609210968,0.0,1,1,1,0
9421,5,1,0.9984651803970337,0.004321704152971506,normal,0.0,0.0,0.03376644849777222,0.961635410785675,0.004598114173859358,0.0,1,1,1,0
9422,1,1,0.9999984502792358,9.220304491464049e-06,normal,0.0,0.0,0.33258649706840515,0.1507972627878189,0.5166162848472595,0.0,1,1,1,0
9423,1,1,0.9999961853027344,2.0240320736775175e-05,normal,0.0,0.0,0.26308783888816833,0.5971749424934387,0.13973723351955414,0.0,1,1,1,0
9424,1,1,0.9999953508377075,2.5280018235207535e-05,normal,0.0,0.0,0.36561253666877747,0.5765984654426575,0.0577889122068882,0.0,1,1,1,0
9425,1,1,0.9998171925544739,0.0006698463694192469,normal,0.0,0.0,0.19797790050506592,0.34884124994277954,0.45318087935447693,0.0,1,1,1,0
9426,7,1,0.9984039664268494,0.0048195659182965755,normal,0.0,0.0,0.02428990975022316,0.009266375564038754,0.966443657875061,0.0,1,1,1,0
9427,7,9,0.5051725506782532,0.5336412787437439,normal,0.0,0.0,0.2989574372768402,0.3151707351207733,0.3858718276023865,0.0,1,1,1,0
9428,1,1,0.9999949932098389,2.7617976229521446e-05,normal,0.0,0.0,0.12478868663311005,0.6502189636230469,0.2249923199415207,0.0,1,1,1,0
9429,1,1,0.9999974966049194,1.4263579942053184e-05,normal,0.0,0.0,0.025113550946116447,0.10124227404594421,0.8736441731452942,0.0,1,1,1,0
9430,1,1,0.9999972581863403,1.5083460311871022e-05,normal,0.0,0.0,0.009558338671922684,0.8913671970367432,0.09907452762126923,0.0,1,1,1,0
9431,1,4,0.9847093224525452,0.029355447739362717,normal,0.0,0.0,0.9826861023902893,0.004395609255880117,0.012918268330395222,0.0,1,1,1,0
9432,1,1,0.9998294115066528,0.0006656147306784987,normal,0.0,0.0,0.06374601274728775,0.020532803609967232,0.9157211780548096,0.0,1,1,1,0
9433,1,1,0.999998927116394,6.259173460421152e-06,normal,0.0,0.0,0.30804121494293213,0.4560660123825073,0.23589274287223816,0.0,1,1,1,0
