sample_id,label,pred,confidence,E_drift,drift_type,severity,struct_drift,w_1,w_2,w_3,w_4
1853,29,36,0.8398552536964417,0.18340899050235748,normal,0.0,0.0,0.10076145827770233,0.1461695432662964,0.3452621400356293,0.4078068733215332
1854,29,29,0.9998834133148193,0.00033258681651204824,normal,0.0,0.0,0.17314475774765015,0.14099057018756866,0.04067756608128548,0.6451870799064636
1855,29,29,0.9999860525131226,5.381227674661204e-05,normal,0.0,0.0,0.9991222023963928,0.0006564330542460084,9.229235001839697e-05,0.000129123407532461
1856,29,29,0.9998522996902466,0.00045084283920004964,normal,0.0,0.0,0.20847003161907196,0.5244700312614441,0.2042812705039978,0.06277864426374435
1857,29,29,0.999137282371521,0.001998536055907607,normal,0.0,0.0,0.30190205574035645,0.5959900617599487,0.03581051900982857,0.06629740446805954
1858,29,29,0.9998891353607178,0.00031567260157316923,normal,0.0,0.0,0.4199657142162323,0.1003613993525505,0.13885602355003357,0.34081682562828064
1859,29,29,0.9994970560073853,0.001252977061085403,normal,0.0,0.0,0.9943290948867798,0.0003602792858146131,0.0020915810018777847,0.003219011938199401
1860,29,29,0.9999796152114868,7.151983299991116e-05,normal,0.0,0.0,0.09058891981840134,0.8883278369903564,0.014982445165514946,0.006100828293710947
1861,29,29,0.9985200762748718,0.0030754394829273224,normal,0.0,0.0,0.7534640431404114,0.22474317252635956,0.00034721457632258534,0.021445604041218758
1862,29,29,0.999996542930603,1.3742755982093513e-05,normal,0.0,0.0,0.34545186161994934,0.16638754308223724,0.13331933319568634,0.3548412322998047
1863,29,29,0.9998613595962524,0.00040627457201480865,normal,0.0,0.0,0.9238399863243103,0.07137184590101242,0.004407698754221201,0.00038046439294703305
1864,29,30,0.5952669382095337,0.3576538860797882,normal,0.0,0.0,0.05734269693493843,0.5870749950408936,0.030944358557462692,0.32463788986206055
1865,29,29,0.9998570680618286,0.000434263696661219,normal,0.0,0.0,0.030843982473015785,0.6583426594734192,0.2431601881980896,0.06765319406986237
1866,29,29,0.9931601285934448,0.012449927628040314,normal,0.0,0.0,0.563565731048584,0.25790074467658997,0.12455663084983826,0.05397683382034302
1867,29,29,0.7471635341644287,0.17828087508678436,normal,0.0,0.0,0.1330607831478119,0.023624032735824585,0.3541128635406494,0.4892023503780365
1868,30,23,0.9792099595069885,0.03332133591175079,normal,0.0,0.0,0.07323698699474335,0.007468740921467543,0.48793184757232666,0.43136242032051086
1869,30,30,0.9992536902427673,0.002144488040357828,normal,0.0,0.0,0.37150809168815613,0.024919534102082253,0.026720590889453888,0.5768517851829529
1870,30,30,0.999342143535614,0.0019387119682505727,normal,0.0,0.0,0.49588775634765625,0.0011158535489812493,0.09013473987579346,0.412861704826355
1871,30,30,0.9999957084655762,1.8251099390909076e-05,normal,0.0,0.0,0.5582411289215088,0.03943515196442604,0.0971810445189476,0.3051426410675049
1872,30,30,0.9999985694885254,6.742887762811733e-06,normal,0.0,0.0,0.2186671942472458,0.10512074828147888,0.5632524490356445,0.1129595935344696
1873,30,30,0.9996426105499268,0.0009795286459848285,normal,0.0,0.0,0.01349134836345911,0.019268179312348366,0.043923404067754745,0.9233170747756958
1874,30,30,0.9999995231628418,2.4054545519902604e-06,normal,0.0,0.0,0.046863358467817307,0.10019306093454361,0.16768430173397064,0.6852592825889587
1875,30,30,0.9999878406524658,4.7737361455801874e-05,normal,0.0,0.0,0.5383380651473999,0.09939511120319366,0.22858098149299622,0.1336858868598938
1876,30,30,0.9999936819076538,2.5895191356539726e-05,normal,0.0,0.0,0.009807465597987175,0.20656034350395203,0.07053357362747192,0.7130986452102661
1877,30,30,0.9915645122528076,0.014644918963313103,normal,0.0,0.0,0.031829833984375,0.0013947252882644534,0.02394549734890461,0.9428299069404602
1878,30,30,0.9999990463256836,4.462545348360436e-06,normal,0.0,0.0,0.39895471930503845,0.10768602043390274,0.17069511115550995,0.3226641118526459
1879,30,30,0.9999940395355225,2.5499322873656638e-05,normal,0.0,0.0,0.09689883887767792,0.8653401136398315,0.011502465233206749,0.026258623227477074
1880,30,30,0.9999966621398926,1.4696479411213659e-05,normal,0.0,0.0,0.042919937521219254,0.06530122458934784,0.04738490283489227,0.8443939089775085
1881,30,30,0.9999972581863403,1.1976327186857816e-05,normal,0.0,0.0,0.021182214841246605,0.8221235275268555,0.10021085292100906,0.05648336932063103
1882,30,30,0.9999977350234985,9.886700354400091e-06,normal,0.0,0.0,0.18082502484321594,0.38552895188331604,0.06901642680168152,0.3646295368671417
1883,30,30,0.9999983310699463,7.49877199268667e-06,normal,0.0,0.0,0.03824722021818161,0.0838143527507782,0.05609114095568657,0.8218472599983215
1884,30,30,0.999990701675415,3.516282595228404e-05,normal,0.0,0.0,0.40094101428985596,0.10243523120880127,0.44621986150741577,0.05040388181805611
1885,30,30,0.9999960660934448,1.7035481505445205e-05,normal,0.0,0.0,0.022983355447649956,0.28488588333129883,0.3093697726726532,0.3827609717845917
1886,30,30,0.9999936819076538,2.6521613108343445e-05,normal,0.0,0.0,0.44202595949172974,0.09333813935518265,0.4408778250217438,0.02375808358192444
1887,30,30,0.9999990463256836,4.365605946077267e-06,normal,0.0,0.0,0.02421669289469719,0.0464889332652092,0.041058897972106934,0.8882354497909546
1888,30,30,0.9999988079071045,6.075708824937465e-06,normal,0.0,0.0,0.18671244382858276,0.26901593804359436,0.478080689907074,0.06619089096784592
1889,30,30,0.9999986886978149,5.579583103099139e-06,normal,0.0,0.0,0.0033994526602327824,0.11373384296894073,9.99999993922529e-09,0.8828667402267456
1890,30,30,0.9999872446060181,5.1107301260344684e-05,normal,0.0,0.0,0.003790058195590973,0.7904419898986816,0.006695326883345842,0.1990726739168167
1891,30,30,0.9999985694885254,6.760465112165548e-06,normal,0.0,0.0,0.32268425822257996,0.15865983068943024,0.13074038922786713,0.38791555166244507
1892,30,30,0.9999970197677612,1.2907338714285288e-05,normal,0.0,0.0,0.15685001015663147,0.3075997531414032,0.29606980085372925,0.2394803911447525
1893,30,30,0.9999942779541016,2.255403160233982e-05,normal,0.0,0.0,0.04007544368505478,0.005625579506158829,0.6990177035331726,0.2552812397480011
1894,30,30,0.999995231628418,1.9610497474786825e-05,normal,0.0,0.0,0.08050792664289474,0.001114071230404079,0.03264036402106285,0.8857377171516418
1895,30,30,0.9999921321868896,3.2914183975663036e-05,normal,0.0,0.0,0.3790564239025116,0.5245310068130493,0.026635291054844856,0.06977732479572296
1896,30,30,0.9996377229690552,0.0009816400706768036,normal,0.0,0.0,0.1043311282992363,0.5273884534835815,0.2562124729156494,0.11206798255443573
1897,30,30,0.9999984502792358,6.924767149030231e-06,normal,0.0,0.0,0.0890066921710968,9.99999993922529e-09,0.08351103961467743,0.827482283115387
1898,30,30,0.9999991655349731,4.258366061549168e-06,normal,0.0,0.0,0.20098324120044708,0.09306750446557999,0.06360939890146255,0.6423398852348328
1899,30,30,0.9999953508377075,1.9611261450336315e-05,normal,0.0,0.0,0.037402037531137466,0.02695811726152897,0.21177226305007935,0.723867654800415
1900,30,30,0.9999995231628418,2.485600361978868e-06,normal,0.0,0.0,0.6080150008201599,0.09359713643789291,0.21971961855888367,0.0786682739853859
1901,30,30,0.9999967813491821,1.4213405847840477e-05,normal,0.0,0.0,0.2790162265300751,0.3503757417201996,0.2921457886695862,0.07846230268478394
1902,30,30,0.9999912977218628,3.4717621019808576e-05,normal,0.0,0.0,0.37925437092781067,0.47891664505004883,0.07321523874998093,0.06861370801925659
1903,30,30,0.9999860525131226,5.400512236519717e-05,normal,0.0,0.0,0.15189433097839355,0.2454201877117157,0.012826256453990936,0.5898591876029968
1904,30,30,0.999218225479126,0.002118014730513096,normal,0.0,0.0,0.35903647541999817,0.4718588590621948,0.06049177050590515,0.10861288756132126
1905,30,30,0.9999974966049194,1.1227744835196063e-05,normal,0.0,0.0,0.23226585984230042,0.21312326192855835,0.28544893860816956,0.2691618800163269
1906,30,30,0.9999984502792358,6.9428251663339324e-06,normal,0.0,0.0,0.33132266998291016,0.14373838901519775,9.99999993922529e-09,0.5249389410018921
1907,30,30,0.9999973773956299,1.1980142517131753e-05,normal,0.0,0.0,0.5726819634437561,0.1898670792579651,0.07902834564447403,0.15842261910438538
1908,30,30,0.9999964237213135,1.5124417586775962e-05,normal,0.0,0.0,0.03005344234406948,0.017395144328475,0.016482282429933548,0.936069130897522
1909,30,30,0.9999959468841553,1.8000175259658135e-05,normal,0.0,0.0,0.10620126128196716,0.3113238215446472,0.13753612339496613,0.4449388086795807
1910,30,30,0.9999995231628418,2.1936332359473454e-06,normal,0.0,0.0,0.18475006520748138,0.337918221950531,9.99999993922529e-09,0.4773316979408264
1911,30,30,0.9999971389770508,1.2910813893540762e-05,normal,0.0,0.0,0.21701884269714355,0.4621131420135498,0.1808638721704483,0.14000417292118073
1912,30,30,0.999996542930603,1.4552143511536997e-05,normal,0.0,0.0,0.01385925430804491,0.004361695609986782,0.04873902350664139,0.9330400228500366
1913,30,30,0.999994158744812,2.411821515124757e-05,normal,0.0,0.0,0.06329993903636932,0.25868913531303406,0.3633756935596466,0.3146352767944336
1914,30,30,0.9999822378158569,6.994017167016864e-05,normal,0.0,0.0,0.29093170166015625,0.028734400868415833,0.13620246946811676,0.5441314578056335
1915,30,30,0.9999856948852539,5.657989822793752e-05,normal,0.0,0.0,0.10268581658601761,0.052367471158504486,0.02279023826122284,0.8221564292907715
1916,30,30,0.9999990463256836,3.928481874027057e-06,normal,0.0,0.0,0.0030796201899647713,0.007813499309122562,0.020324597135186195,0.9687822461128235
1917,30,30,0.9999992847442627,3.1475533432967495e-06,normal,0.0,0.0,0.05290629342198372,0.0024955763947218657,9.99999993922529e-09,0.9445981383323669
1918,30,30,0.9999985694885254,6.379095793818124e-06,normal,0.0,0.0,0.15371085703372955,0.06743746995925903,0.4704948365688324,0.3083568215370178
1919,30,30,0.6165556907653809,0.18177716434001923,normal,0.0,0.0,0.4987300634384155,0.47131720185279846,0.0017149809282273054,0.02823774330317974
1920,30,30,0.9999984502792358,7.634856046934146e-06,normal,0.0,0.0,0.6274396181106567,0.21505890786647797,0.05719670280814171,0.10030482709407806
1921,30,30,0.9999904632568359,3.841271245619282e-05,normal,0.0,0.0,0.7086880803108215,0.12728101015090942,0.016959814354777336,0.14707109332084656
1922,30,30,0.9999957084655762,1.826404877647292e-05,normal,0.0,0.0,0.04295087978243828,0.08062202483415604,0.8480945229530334,0.028332609683275223
1923,30,30,0.999515175819397,0.001216052332893014,normal,0.0,0.0,0.00021107993961777538,0.0005813907482661307,0.9982466101646423,0.0009609370026737452
1924,30,30,0.9999957084655762,1.851305569289252e-05,normal,0.0,0.0,0.26558610796928406,0.10601469874382019,0.21028444170951843,0.4181148111820221
1925,30,30,0.999998927116394,4.9718155423761345e-06,normal,0.0,0.0,0.33568236231803894,0.08047594875097275,0.2888641059398651,0.2949775457382202
1926,30,30,0.9999983310699463,7.68862992117647e-06,normal,0.0,0.0,0.18522311747074127,0.27583935856819153,0.09683969616889954,0.44209784269332886
1927,30,30,0.9999984502792358,6.759956704627257e-06,normal,0.0,0.0,0.008552302606403828,0.9651848673820496,0.0009223834495060146,0.025340376421809196
1928,30,30,0.999997615814209,1.0387013389845379e-05,normal,0.0,0.0,0.21808888018131256,0.2145315557718277,0.4087350368499756,0.15864451229572296
1929,30,30,0.9999924898147583,3.1325842428486794e-05,normal,0.0,0.0,0.19401772320270538,0.1388394683599472,0.6088781952857971,0.058264631778001785
1930,30,30,0.9999963045120239,1.5574900317005813e-05,normal,0.0,0.0,0.10468538105487823,0.009469007141888142,0.10777336359024048,0.7780722379684448
1931,30,30,0.999998927116394,5.005662842449965e-06,normal,0.0,0.0,0.2254648357629776,0.06401428580284119,0.19203594326972961,0.5184849500656128
1932,30,30,0.9999978542327881,9.65629078564234e-06,normal,0.0,0.0,0.06318580359220505,0.04859621450304985,0.034814536571502686,0.8534035086631775
1933,30,30,0.9999967813491821,1.3952725566923618e-05,normal,0.0,0.0,0.7369309067726135,0.07084865123033524,0.15763065218925476,0.034589800983667374
1934,30,30,0.9999980926513672,7.791122698108666e-06,normal,0.0,0.0,0.2567957043647766,0.0037999392952769995,0.18718405067920685,0.5522202253341675
1935,30,30,0.999994158744812,2.4252349248854443e-05,normal,0.0,0.0,0.4858725666999817,0.057574160397052765,0.04583119973540306,0.4107220768928528
1936,30,30,0.99998939037323,4.2473893699934706e-05,normal,0.0,0.0,0.25461485981941223,0.3307494819164276,0.06670747697353363,0.34792816638946533
1937,30,30,0.9999969005584717,1.369958135910565e-05,normal,0.0,0.0,0.4866841733455658,0.08685293048620224,0.3472050130367279,0.07925787568092346
1938,30,30,0.999972939491272,9.761142428033054e-05,normal,0.0,0.0,0.0032852510921657085,0.8478603363037109,0.0037971041165292263,0.14505727589130402
1939,30,30,0.9999988079071045,5.728297765017487e-06,normal,0.0,0.0,0.0518861748278141,0.04385688528418541,0.05843043327331543,0.8458264470100403
1940,30,30,0.9999984502792358,7.201472726592328e-06,normal,0.0,0.0,0.020008228719234467,0.24735890328884125,0.5095577239990234,0.22307515144348145
1941,30,30,0.9999386072158813,0.00019812442769762129,normal,0.0,0.0,0.22286354005336761,0.07601660490036011,0.14021752774715424,0.5609023571014404
1942,30,30,0.9998992681503296,0.000312217598548159,normal,0.0,0.0,0.025113658979535103,0.11336113512516022,0.0985824316740036,0.7629427313804626
1943,30,30,0.999995231628418,2.0787578250747174e-05,normal,0.0,0.0,0.08915842324495316,0.10383688658475876,0.5043559670448303,0.30264872312545776
1944,30,30,0.9999961853027344,1.6986705304589123e-05,normal,0.0,0.0,0.16905443370342255,0.04658014699816704,0.729647159576416,0.054718323051929474
1945,30,30,0.999998927116394,5.178208084544167e-06,normal,0.0,0.0,0.012596333399415016,0.22226890921592712,0.18618464469909668,0.578950047492981
1946,30,30,0.9999984502792358,6.733526333846385e-06,normal,0.0,0.0,0.4100393056869507,0.0725020170211792,0.19716162979602814,0.3202970623970032
1947,30,30,0.9999979734420776,8.94109507498797e-06,normal,0.0,0.0,0.01367554347962141,0.9814353585243225,0.0005147529300302267,0.0043743266724050045
1948,30,30,0.9999992847442627,4.049923063575989e-06,normal,0.0,0.0,0.10111390799283981,0.14720980823040009,0.5977233052253723,0.153952956199646
1949,30,30,0.9999984502792358,6.856603704363806e-06,normal,0.0,0.0,0.4676109850406647,0.009642724879086018,0.04713325947523117,0.475612998008728
1950,30,30,0.9999940395355225,2.5107285182457417e-05,normal,0.0,0.0,0.15204499661922455,0.31394773721694946,0.16486217081546783,0.36914506554603577
1951,30,30,0.9999958276748657,1.8193335563410074e-05,normal,0.0,0.0,0.3094765245914459,0.621406078338623,0.009130744263529778,0.05998670682311058
1952,30,30,0.9999983310699463,7.258190180436941e-06,normal,0.0,0.0,0.14102990925312042,0.1102263554930687,0.017726510763168335,0.7310172319412231
1953,30,30,0.9999974966049194,1.1011547940142918e-05,normal,0.0,0.0,0.46220535039901733,0.1310063898563385,0.0671536922454834,0.33963456749916077
1954,30,30,0.9999974966049194,1.0965391993522644e-05,normal,0.0,0.0,0.08592911809682846,0.1046610176563263,0.05651462823152542,0.7528952360153198
1955,30,30,0.9999791383743286,7.722054579062387e-05,normal,0.0,0.0,0.27258801460266113,0.24244017899036407,0.18798093497753143,0.29699090123176575
1956,30,30,0.9999902248382568,3.854016904369928e-05,normal,0.0,0.0,0.002305988222360611,0.9968596696853638,0.0003429293865337968,0.00049141317140311
1957,30,30,0.9999966621398926,1.4457533325185068e-05,normal,0.0,0.0,0.10897749662399292,0.44541803002357483,0.32766005396842957,0.11794445663690567
1958,30,30,0.9999992847442627,3.851759629469598e-06,normal,0.0,0.0,0.31143733859062195,0.06614840030670166,0.02470257133245468,0.5977116823196411
1959,30,30,0.9999958276748657,1.7110938642872497e-05,normal,0.0,0.0,0.5345519781112671,0.3896344304084778,9.99999993922529e-09,0.07581362873315811
1960,30,30,0.9999977350234985,9.824013432080392e-06,normal,0.0,0.0,0.31066933274269104,0.668440043926239,0.01943688839673996,0.0014536397065967321
1961,30,30,0.99998939037323,3.9657064917264506e-05,normal,0.0,0.0,0.028795422986149788,0.853963315486908,0.04771098867058754,0.06953030824661255
1962,30,30,0.9999949932098389,2.169434810639359e-05,normal,0.0,0.0,0.2963751554489136,0.1710716038942337,0.3547760248184204,0.17777717113494873
1963,30,30,0.9999970197677612,1.2917857930005994e-05,normal,0.0,0.0,0.42911452054977417,0.23275767266750336,0.07084392011165619,0.2672838568687439
1964,30,30,0.9999958276748657,1.7243957699975e-05,normal,0.0,0.0,0.06372316926717758,0.5054317712783813,0.23547685146331787,0.19536824524402618
1965,30,30,0.9999978542327881,9.190138371195644e-06,normal,0.0,0.0,0.01918818987905979,0.8679867386817932,0.0054596299305558205,0.10736549645662308
1966,30,30,0.9999898672103882,3.913867112714797e-05,normal,0.0,0.0,0.08175220340490341,0.1877104640007019,0.6465110778808594,0.08402630686759949
1967,30,30,0.9999990463256836,4.868026280746562e-06,normal,0.0,0.0,0.08854525536298752,0.09046386927366257,0.03577343747019768,0.7852174043655396
1968,31,31,0.9997150301933289,0.000804114097263664,normal,0.0,0.0,0.25491344928741455,0.1924949288368225,0.09505875408649445,0.4575328528881073
1969,31,31,0.6639832258224487,0.23364125192165375,normal,0.0,0.0,0.8053556084632874,0.0067594218999147415,0.06756140291690826,0.12032366544008255
1970,31,31,0.9999973773956299,1.2345993127382826e-05,normal,0.0,0.0,0.02362382598221302,0.8276125192642212,0.030631359666585922,0.11813237518072128
1971,31,31,0.9998595714569092,0.00041981731192208827,normal,0.0,0.0,0.10048898309469223,0.626238226890564,0.24337781965732574,0.02989492379128933
1972,31,31,0.9900802969932556,0.020844265818595886,normal,0.0,0.0,0.0025260718539357185,0.9962203502655029,0.00014615734107792377,0.0011074315989390016
1973,31,31,0.9999916553497314,3.38681202265434e-05,normal,0.0,0.0,0.003913039341568947,0.009747548028826714,0.013298566453158855,0.9730408191680908
1974,31,35,0.4728548228740692,0.5028056502342224,normal,0.0,0.0,0.17332418262958527,0.5376260876655579,0.19184339046478271,0.09720638394355774
1975,31,31,0.9999799728393555,7.903420919319615e-05,normal,0.0,0.0,0.9608030915260315,0.010870788246393204,0.018687361851334572,0.009638803079724312
1976,31,31,0.999990701675415,3.71839378203731e-05,normal,0.0,0.0,0.029978496953845024,0.2469732165336609,0.3149062991142273,0.4081420302391052
1977,31,31,0.9999953508377075,1.9944212908740155e-05,normal,0.0,0.0,0.06775491684675217,0.8666902184486389,0.040839631110429764,0.02471521869301796
1978,31,31,0.9998600482940674,0.0004604235873557627,normal,0.0,0.0,0.7306808233261108,0.13408613204956055,0.11329269409179688,0.021940305829048157
1979,31,31,0.9984038472175598,0.003816627198830247,normal,0.0,0.0,0.06502535939216614,0.7781187295913696,0.13861475884914398,0.01824115216732025
1980,31,31,0.9957714676856995,0.009975304827094078,normal,0.0,0.0,0.8775435090065002,0.010392331518232822,0.0042584859766066074,0.10780572891235352
1981,31,31,0.9999340772628784,0.00022732355864718556,normal,0.0,0.0,0.054066482931375504,0.08939885348081589,0.25865909457206726,0.5978754758834839
1982,31,31,0.9998778104782104,0.00038932758616283536,normal,0.0,0.0,0.1737387776374817,0.0901072770357132,0.7165955305099487,0.019558420404791832
1983,31,31,0.999953031539917,0.00016164487169589847,normal,0.0,0.0,0.14192338287830353,0.5303381085395813,0.2792045772075653,0.048533957451581955
1984,31,31,0.9999783039093018,8.361209620488808e-05,normal,0.0,0.0,0.004633486736565828,0.5288308262825012,0.3831133246421814,0.08342231065034866
1985,31,31,0.9995074272155762,0.0013615385396406054,normal,0.0,0.0,0.0343298614025116,0.10010866075754166,0.45089441537857056,0.4146670699119568
1986,31,30,0.9903745651245117,0.018245987594127655,normal,0.0,0.0,0.04391954466700554,0.150572270154953,0.07007528841495514,0.7354329228401184
1987,31,31,0.9999886751174927,4.491117942961864e-05,normal,0.0,0.0,0.025007979944348335,0.0033363669645041227,0.0015865780878812075,0.970069169998169
1988,32,32,0.9977447986602783,0.005226470995694399,normal,0.0,0.0,0.08015403151512146,0.17571616172790527,0.6278047561645508,0.11632504314184189
1989,32,32,0.999982476234436,6.64542822050862e-05,normal,0.0,0.0,0.012168711051344872,0.9697622656822205,0.006575828418135643,0.011493134312331676
1990,32,37,0.9444469213485718,0.06541567295789719,normal,0.0,0.0,0.00772580411285162,0.9642067551612854,0.012899239547550678,0.01516823098063469
1991,32,32,0.9999936819076538,2.6641135264071636e-05,normal,0.0,0.0,0.040982164442539215,0.8400628566741943,0.05672577768564224,0.062229230999946594
1992,32,32,0.9997256398200989,0.0007680344278924167,normal,0.0,0.0,0.0016981464577838778,0.9934881925582886,0.004568229429423809,0.0002454459317959845
1993,32,32,0.9982957243919373,0.003990226425230503,normal,0.0,0.0,0.13796913623809814,0.7112869024276733,0.10418570041656494,0.04655826836824417
1994,32,32,0.9999593496322632,0.00014717195881530643,normal,0.0,0.0,0.0008216301212087274,0.9964357018470764,0.0009654464083723724,0.0017772442661225796
1995,32,32,0.9811371564865112,0.03144795820116997,normal,0.0,0.0,0.18770307302474976,0.5914227366447449,0.1182791069149971,0.10259509086608887
1996,32,32,0.9980363249778748,0.004864243324846029,normal,0.0,0.0,0.13311107456684113,0.8224828839302063,0.03728140518069267,0.0071245478466153145
1997,32,32,0.9999828338623047,6.262431270442903e-05,normal,0.0,0.0,0.0036655885633081198,0.9538036584854126,0.008190047927200794,0.034340761601924896
1998,32,32,0.9999783039093018,7.837212615413591e-05,normal,0.0,0.0,0.0013830624520778656,0.997467041015625,0.000708809238858521,0.0004411204135976732
1999,32,32,0.997708797454834,0.004580733831971884,normal,0.0,0.0,0.2676120698451996,0.2693253457546234,0.2530269920825958,0.21003563702106476
2000,32,32,0.9038840532302856,0.09059850126504898,normal,0.0,0.0,0.015564464963972569,0.8701825737953186,0.10146057605743408,0.012792462483048439
2001,32,33,0.7076543569564819,0.16527080535888672,normal,0.0,0.0,0.005153755657374859,0.22280655801296234,0.018848808482289314,0.7531908750534058
2002,32,32,0.9391615390777588,0.0662660226225853,normal,0.0,0.0,0.018656009808182716,0.5205984711647034,0.2706270217895508,0.1901184469461441
2003,32,32,0.9999890327453613,4.201814590487629e-05,normal,0.0,0.0,0.21119868755340576,0.7118946313858032,0.027882970869541168,0.04902374744415283
2004,32,32,0.9999562501907349,0.00014920270768925548,normal,0.0,0.0,0.006289679557085037,0.14677822589874268,0.009750118479132652,0.8371819257736206
2005,32,32,0.9976261258125305,0.00468460563570261,normal,0.0,0.0,0.004682465456426144,0.9941280484199524,8.489997708238661e-05,0.0011045611463487148
2006,32,32,0.999806821346283,0.0005349695566110313,normal,0.0,0.0,0.11912092566490173,0.8400874137878418,0.0020422025118023157,0.03874943405389786
2007,32,32,0.9999585151672363,0.00014963287685532123,normal,0.0,0.0,0.22269940376281738,0.7332594394683838,0.012292379513382912,0.03174878656864166
2008,33,33,0.9998534917831421,0.0004226480086799711,normal,0.0,0.0,0.0030217962339520454,0.006644243840128183,0.008021236397325993,0.9823127388954163
2009,33,33,0.9999572038650513,0.00014349522825796157,normal,0.0,0.0,0.07754213362932205,0.45337823033332825,0.3786870241165161,0.0903925746679306
2010,33,33,0.9999922513961792,2.904159737227019e-05,normal,0.0,0.0,0.010857130400836468,0.6151348948478699,0.14062054455280304,0.23338742554187775
2011,33,33,0.9999890327453613,4.086931221536361e-05,normal,0.0,0.0,0.04201142117381096,0.05100308358669281,0.721618115901947,0.18536736071109772
2012,33,33,0.9999573230743408,0.000139428666443564,normal,0.0,0.0,0.053419504314661026,0.578832745552063,0.28044837713241577,0.08729933947324753
2013,33,33,0.9574341177940369,0.05570057034492493,normal,0.0,0.0,0.30825382471084595,0.12273982167243958,0.4247063994407654,0.14430001378059387
2014,33,33,0.9999964237213135,1.457366033719154e-05,normal,0.0,0.0,0.0616275891661644,0.2144014686346054,0.4588589370250702,0.2651119828224182
2015,33,33,0.9994001388549805,0.0015190714038908482,normal,0.0,0.0,0.6971758008003235,0.08527451753616333,0.17746026813983917,0.040089402347803116
2016,33,33,0.9999067783355713,0.0002785601536743343,normal,0.0,0.0,0.04957438260316849,0.05435469374060631,0.031714633107185364,0.864356279373169
2017,33,33,0.9999890327453613,4.007799725513905e-05,normal,0.0,0.0,0.08998878300189972,0.29820170998573303,0.17155835032463074,0.4402511715888977
2018,33,33,0.9999899864196777,3.5691962693817914e-05,normal,0.0,0.0,0.029261890798807144,0.6127346754074097,0.12021059542894363,0.23779284954071045
2019,33,33,0.9999966621398926,1.4210520021151751e-05,normal,0.0,0.0,0.02523449808359146,0.03161202371120453,0.19082781672477722,0.7523256540298462
2020,33,33,0.999955415725708,0.00015123475168365985,normal,0.0,0.0,0.1656678467988968,0.04575177654623985,0.7143747806549072,0.07420563697814941
2021,33,33,0.9999836683273315,6.275618216022849e-05,normal,0.0,0.0,0.04871389642357826,0.020035473629832268,0.6584605574607849,0.2727901041507721
2022,33,33,0.9994058609008789,0.0016168694710358977,normal,0.0,0.0,0.03666790947318077,0.602175772190094,0.05513669550418854,0.3060196042060852
2023,33,33,0.9999948740005493,2.0491670511546545e-05,normal,0.0,0.0,0.02512248605489731,0.30889102816581726,0.33742108941078186,0.328565388917923
2024,33,33,0.9300170540809631,0.08995261788368225,normal,0.0,0.0,0.012234347872436047,0.03469054400920868,0.5888269543647766,0.36424821615219116
2025,33,33,0.9993575215339661,0.001690946752205491,normal,0.0,0.0,0.026178056374192238,0.3165743947029114,0.1755622923374176,0.48168525099754333
2026,33,36,0.8418674468994141,0.1274418830871582,normal,0.0,0.0,0.03260648623108864,0.23911798000335693,0.15309593081474304,0.5751795172691345
2027,33,33,0.9956343770027161,0.008064789697527885,normal,0.0,0.0,0.2316349744796753,0.15716539323329926,0.3112790286540985,0.29992055892944336
2028,33,33,0.9999843835830688,5.405549018178135e-05,normal,0.0,0.0,0.04180022329092026,0.2507392168045044,0.13837413489818573,0.569086492061615
2029,33,33,0.9968235492706299,0.006020189728587866,normal,0.0,0.0,0.07855652272701263,0.059424806386232376,0.42076218128204346,0.44125649333000183
2030,33,33,0.9999362230300903,0.00020018222858197987,normal,0.0,0.0,0.04802689328789711,0.00895313173532486,0.09023096412420273,0.8527889847755432
2031,33,33,0.999982476234436,5.9862606576643884e-05,normal,0.0,0.0,0.022175967693328857,0.04106995463371277,0.10369524359703064,0.8330588340759277
2032,33,33,0.9999972581863403,1.1512797755131032e-05,normal,0.0,0.0,0.04451298713684082,0.37070217728614807,0.11294832080602646,0.47183653712272644
2033,33,33,0.9839209318161011,0.027730140835046768,normal,0.0,0.0,0.0031538670882582664,0.006733488757163286,0.00865924172103405,0.9814534187316895
2034,33,33,0.9648848176002502,0.04910963028669357,normal,0.0,0.0,0.11414302885532379,0.3053421080112457,0.3196577727794647,0.26085713505744934
2035,33,33,0.9677401781082153,0.04112304747104645,normal,0.0,0.0,0.22915884852409363,0.04594505578279495,0.15512223541736603,0.5697739124298096
2036,33,33,0.9999960660934448,1.656641143199522e-05,normal,0.0,0.0,0.020614398643374443,0.5102010369300842,0.3955758512020111,0.07360873371362686
2037,33,33,0.9999349117279053,0.00020106429292354733,normal,0.0,0.0,0.022036712616682053,0.1926698386669159,0.06226250156760216,0.7230309844017029
2038,33,33,0.9999656677246094,0.00011871329479617998,normal,0.0,0.0,0.002223123097792268,0.038975220173597336,0.06036863848567009,0.8984330296516418
2039,33,33,0.9999606609344482,0.00012918493303004652,normal,0.0,0.0,0.06920459121465683,0.06590298563241959,0.2124304175376892,0.6524620056152344
2040,33,33,0.9999539852142334,0.00014957512030377984,normal,0.0,0.0,0.01406849268823862,0.10393238067626953,0.013182003051042557,0.868817150592804
2041,33,33,0.9999544620513916,0.00014009300502948463,normal,0.0,0.0,0.011205252259969711,0.4475768506526947,0.32936885952949524,0.21184904873371124
