t,sample_id,label,u,c_comm,proxy_acc,cost,G,Y_bw,Q_net,active_views,active_token_ratio_sum,network_state,bandwidth_mbps,effective_bandwidth_mbps,B_t,is_disconnected,comm_delay_ms,e2e_delay_ms,deadline_met,transmission_success,business_available,real_pred,real_conf,real_correct,traj_pred,traj_correct,w_1,w_2,w_3,w_4,v_1,v_2,v_3,v_4,k_1,k_2,k_3,k_4
1822,1822,28,0,0.0,0.7438669204711914,0.5966534619657655,21.92446959225006,0.20000000000000018,0.0,3,0.5573397377549912,GOOD,51.09660825270474,50.79690263663287,1.269922565915822,0,0.0,80.0,1,1,0,28,0.7438669204711914,1,28,1,0.005809255875647068,0.9791992902755737,0.0005474144709296525,0.014444023370742798,1,1,0,1,0.1,0.3573397377549913,0.0,0.1
1823,1823,28,1,6.2,0.9684783816337585,0.38949204580705327,16.551605435344158,0.0,0.0,3,0.4503065073315209,GOOD,60.90385608193312,60.34261332492583,1.508565333123146,0,0.0,80.0,1,1,1,28,0.9684783816337585,1,28,1,0.02269260212779045,0.6059943437576294,0.03288990631699562,0.33842313289642334,0,1,1,1,0.0,0.25030650733152093,0.1,0.1
1824,1824,28,0,0.0,0.9711540341377258,0.3397212035158041,15.35748434986846,3.2,0.0,3,0.42055253336208276,GOOD,80.75119068927938,80.42583354380655,2.0106458385951638,0,0.0,80.0,1,1,1,28,0.9711540341377258,1,28,1,0.3464570939540863,0.13015617430210114,0.028841974213719368,0.49454477429389954,1,1,0,1,0.11444556161899663,0.1,0.0,0.2061069717430861
1825,1825,28,0,0.0,0.9850607514381409,0.5610372215320852,20.736028602300152,0.20000000000000018,0.0,3,0.5404490577793664,GOOD,105.74963703189603,104.73591110739414,2.6183977776848537,0,0.0,80.0,1,1,1,28,0.9850607514381409,1,28,1,0.02627173438668251,0.9144555330276489,0.024823790416121483,0.03444894030690193,1,1,0,1,0.1,0.3404490577793664,0.0,0.1
1826,1826,28,1,6.2,0.8960580825805664,0.3664650629596229,16.16278631626703,0.0,0.0,3,0.43679254275443447,GOOD,60.64971997196464,59.67443150182465,1.4918607875456162,0,0.0,80.0,1,1,1,28,0.8960580825805664,1,28,1,0.018843241035938263,0.5651319026947021,0.13905052840709686,0.27697429060935974,0,1,1,1,0.0,0.23679254275443443,0.1,0.1
1827,1827,28,0,0.0,0.9990693926811218,0.34498265309973375,14.622805277113788,3.2,0.0,3,0.42379668510991064,GOOD,110.06533063179022,108.73995071902519,2.71849876797563,0,0.0,80.0,1,1,1,28,0.9990693926811218,1,28,1,0.17154185473918915,0.527159571647644,0.10242471843957901,0.198873832821846,1,1,0,1,0.1,0.2237966851099106,0.0,0.1
1828,1828,28,0,0.0,0.9990776777267456,0.47280790497426634,18.040754667750992,0.20000000000000018,0.0,3,0.49613662838636086,GOOD,74.13079980435606,73.84317223514921,1.8460793058787304,0,0.0,80.0,1,1,1,28,0.9990776777267456,1,28,1,0.04931454733014107,0.7550199627876282,0.08110490441322327,0.1145605817437172,0,1,1,1,0.0,0.2961366283863609,0.1,0.1
1829,1829,28,1,6.2,0.9118053317070007,0.5526613017143371,20.488674056239592,0.0,0.0,3,0.5363996110644296,GOOD,86.80550048742832,86.5366388325929,2.1634159708148224,0,0.0,80.0,1,1,1,37,0.9118053317070007,0,37,0,0.029775479808449745,0.8992593288421631,0.04544222727417946,0.02552303485572338,1,1,1,0,0.1,0.3363996110644296,0.1,0.0
1830,1830,28,0,0.0,0.9708362817764282,0.2692983443348561,12.138279820105327,3.2,0.0,3,0.3744344230977844,GOOD,69.47745626484776,69.40834180672461,1.7352085451681152,0,0.0,80.0,1,1,1,28,0.9708362817764282,1,28,1,0.32932576537132263,0.14706142246723175,0.17049920558929443,0.35311365127563477,1,0,1,1,0.12894849812874795,0.0,0.1,0.14548592496903648
1831,1831,28,0,0.0,0.938733696937561,0.3819099239899959,15.531737141550327,0.20000000000000018,0.0,3,0.44590197746346527,GOOD,109.58853717692607,107.57877855893925,2.6894694639734813,0,0.0,80.0,1,1,1,28,0.938733696937561,1,28,1,0.007935398258268833,0.28354114294052124,0.11600129306316376,0.592522144317627,0,1,1,1,0.0,0.1,0.1,0.2459019774634653
1832,1832,28,1,6.2,0.9971987009048462,0.3138584096146627,14.436693358421683,0.0,0.0,3,0.4042274587510106,GOOD,116.50719520587343,114.46775583950941,2.8616938959877354,0,0.0,80.0,1,1,1,28,0.9971987009048462,1,28,1,0.0802401602268219,0.20685546100139618,0.4724287986755371,0.24047553539276123,0,1,1,1,0.0,0.1,0.20422745875101064,0.1
1833,1833,28,0,0.0,0.9476020336151123,0.504294314603739,18.833201400109317,3.2,0.0,3,0.5123903741936364,GOOD,108.77680517457648,107.94602142836749,2.6986505357091874,0,0.0,80.0,1,1,1,28,0.9476020336151123,1,28,1,0.07460321485996246,0.811748743057251,0.06415250897407532,0.04949561133980751,1,1,1,0,0.1,0.31239037419363647,0.1,0.0
1834,1834,28,0,0.0,0.9962700605392456,0.47399816236950265,18.13995382680058,0.20000000000000018,0.0,3,0.4967607286797806,GOOD,86.18712024609195,84.94657041414834,2.1236642603537086,0,0.0,80.0,1,1,1,28,0.9962700605392456,1,28,1,0.7571607232093811,0.03695869818329811,0.060889337211847305,0.14499127864837646,1,0,1,1,0.29676072867978065,0.0,0.1,0.1
1835,1835,28,1,6.2,0.8565953969955444,0.45915818700124184,18.36653789132697,0.0,0.0,3,0.4889225775726545,GOOD,98.51151294199536,96.62483535250985,2.415620883812746,0,0.0,80.0,1,1,1,28,0.8565953969955444,1,28,1,0.0021426540333777666,0.26516470313072205,0.002200779737904668,0.7304918766021729,0,1,1,1,0.0,0.1,0.1,0.2889225775726545
1836,1836,28,0,0.0,0.9976999163627625,0.35724766601632824,15.961225894894607,3.2,0.0,3,0.43126441691993955,GOOD,118.89290591645016,117.99318143786424,2.949829535946606,0,0.0,80.0,1,1,1,28,0.9976999163627625,1,28,1,0.24728648364543915,0.5488207936286926,0.021142344921827316,0.1827503889799118,1,1,0,1,0.1,0.23126441691993957,0.0,0.1
1837,1837,28,0,0.0,0.9660505056381226,0.4163912723738655,17.02281496052916,0.20000000000000018,0.0,3,0.465596530600809,GOOD,48.98289838401907,48.213904191340674,1.205347604783517,0,0.0,80.0,1,1,1,28,0.9660505056381226,1,28,1,0.02850833348929882,0.10884401947259903,0.20872873067855835,0.653918981552124,0,1,1,1,0.0,0.1,0.1,0.265596530600809
1838,1838,28,1,6.2,0.9311805367469788,0.4284022802586672,17.660806672047084,0.0,0.0,3,0.4722639697361278,GOOD,64.5705034929623,63.784744558401066,1.5946186139600267,0,0.0,80.0,1,1,1,28,0.9311805367469788,1,28,1,0.2610914409160614,0.061641354113817215,0.0018875651294365525,0.6753796339035034,1,1,0,1,0.1,0.1,0.0,0.27226396973612776
1839,1839,28,0,0.0,0.9959587454795837,0.5281967219847449,20.003483725256075,3.2,0.0,3,0.5243928690240456,GOOD,75.8686205862767,74.55963784127364,1.8639909460318411,0,0.0,80.0,1,1,1,28,0.9959587454795837,1,28,1,0.011279494501650333,0.01742575690150261,0.1163521334528923,0.8549426794052124,0,1,1,1,0.0,0.1,0.1,0.3243928690240456
1840,1840,28,0,0.0,0.4405190050601959,0.3477335099303467,14.913314594622857,0.20000000000000018,0.0,3,0.4254829861666113,GOOD,100.99214717637732,99.81358184384766,2.495339546096192,0,0.0,80.0,1,1,0,37,0.4405190050601959,0,28,1,0.532013475894928,0.13517925143241882,0.2728630006313324,0.05994431674480438,1,1,1,0,0.22548298616661125,0.1,0.1,0.0
1841,1841,28,0,0.0,0.9997435212135315,0.6012872065056729,22.23042026926783,0.0,0.0,3,0.5594997647249147,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,28,0.9997435212135315,1,28,1,0.0022786755580455065,0.9876369833946228,0.006726933177560568,0.003357403911650181,0,1,1,1,0.0,0.35949976472491474,0.1,0.1
1842,1842,28,1,6.2,0.9973948001861572,0.5927838256320683,21.962388461236834,0.0,0.0,3,0.5555294655600261,GOOD,60.98329285750518,60.87040188015198,1.5217600470037995,0,0.0,80.0,1,1,1,28,0.9973948001861572,1,28,1,0.007557348348200321,0.9721554517745972,0.0035590145271271467,0.01672818325459957,1,1,0,1,0.1,0.3555294655600262,0.0,0.1
1843,1843,28,0,0.0,0.9845678806304932,0.3974004694745109,16.199593711799302,3.2,0.0,3,0.45485514802217364,GOOD,89.06873891266943,87.77552927672632,2.194388231918158,0,0.0,80.0,1,1,1,28,0.9845678806304932,1,28,1,0.015787743031978607,0.5455513596534729,0.014674145728349686,0.4239867329597473,1,1,0,1,0.1,0.2122125708318954,0.0,0.14264257719027823
1844,1844,28,1,6.2,0.8977382183074951,0.43086460457413317,16.455347021316342,0.20000000000000018,0.0,3,0.47361923900521546,GOOD,40.980544149202174,40.462361940060624,1.0115590485015156,0,0.0,80.0,1,1,1,28,0.8977382183074951,1,28,1,0.28342679142951965,0.003355068154633045,0.03343456983566284,0.6797836422920227,1,0,1,1,0.1,0.0,0.1,0.27361923900521545
1845,1845,28,0,0.0,0.9848920106887817,0.32991496533918474,14.621019274593657,3.4000000000000004,1.2,3,0.4144383486163217,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,28,0.9848920106887817,1,28,1,0.07800410687923431,0.32748058438301086,0.10295529663562775,0.4915599822998047,0,1,1,1,0.0,0.10569014269490487,0.1,0.20874820592141677
1846,1846,28,0,0.0,0.9598110914230347,0.37266519274878346,16.329578841198146,0.40000000000000036,0.0,3,0.44047203624883213,GOOD,54.71475619752158,54.406419989481854,1.3601604997370464,0,0.0,80.0,1,1,1,28,0.9598110914230347,1,28,1,0.2841464877128601,0.12489292025566101,0.01484190858900547,0.5761186480522156,1,1,0,1,0.1,0.1,0.0,0.24047203624883215
1847,1847,28,1,6.2,0.8973633050918579,0.5227741106513336,19.871499967348726,0.0,0.0,3,0.521694144723678,GOOD,60.073034316205174,59.65617548600007,1.491404387150002,0,0.0,80.0,1,1,1,28,0.8973633050918579,1,28,1,0.8451341986656189,0.02315058745443821,0.1212746649980545,0.010440546087920666,1,1,1,0,0.3216941447236781,0.1,0.1,0.0
1848,1848,29,0,0.0,0.9999909400939941,0.5237575637776996,19.871810332617333,3.2,0.0,3,0.5221846248932019,GOOD,67.60223894740918,67.0667495189587,1.6766687379739675,0,0.0,80.0,1,1,1,29,0.9999909400939941,1,29,1,0.06330804526805878,0.846912682056427,0.01231368351727724,0.07746554166078568,1,1,0,1,0.1,0.322184624893202,0.0,0.1
1849,1849,29,0,0.0,0.9987611770629883,0.5733116500061576,21.339065189350094,0.20000000000000018,0.0,3,0.5463290701944042,GOOD,113.43540012982957,112.51229469642655,2.812807367410664,0,0.0,80.0,1,1,1,29,0.9987611770629883,1,29,1,0.013834374956786633,0.9367455244064331,0.04302641749382019,0.006393668707460165,1,1,1,0,0.1,0.3463290701944043,0.1,0.0
1850,1850,29,1,6.2,0.9764981269836426,0.5532212889703222,20.808763144037332,0.0,0.0,3,0.5366712972619576,GOOD,46.91873569963076,46.32363420626538,1.1580908551566347,0,0.0,80.0,1,1,1,29,0.9764981269836426,1,29,1,0.900274932384491,0.003577089635655284,0.03976399824023247,0.05638398230075836,1,0,1,1,0.33667129726195766,0.0,0.1,0.1
1851,1851,29,0,0.0,0.9961436986923218,0.5050171369170997,19.134912982426115,3.2,0.12083818631898491,3,0.5127574560394232,GOOD,43.292256004192026,43.1664725472406,1.079161813681015,0,0.0,80.0,1,1,1,29,0.9961436986923218,1,29,1,0.029282893985509872,0.8130533695220947,0.04323507845401764,0.11442870646715164,0,1,1,1,0.0,0.3127574560394233,0.1,0.1
1852,1852,29,0,0.0,0.8826116919517517,0.5476941138590351,20.53895195476222,0.20000000000000018,0.0,3,0.5339836544707119,GOOD,88.18198842782343,86.55726967722205,2.1639317419305515,0,0.0,80.0,1,1,1,29,0.8826116919517517,1,29,1,0.06325218081474304,0.8902530670166016,0.03609640151262283,0.010398360900580883,1,1,1,0,0.1,0.333983654470712,0.1,0.0
1853,1853,29,1,6.2,0.978318452835083,0.3005539775843448,13.73374241580414,0.0,0.0,3,0.3955671027396727,GOOD,67.50451585550806,66.47056176143496,1.6617640440358743,0,0.0,80.0,1,1,1,36,0.978318452835083,0,36,0,0.10076145827770233,0.1461695432662964,0.3452621400356293,0.4078068733215332,0,1,1,1,0.0,0.1,0.12720435363605526,0.16836274910361745
1854,1854,29,0,0.0,0.9998980760574341,0.4114983188360504,16.752906984304,3.2,0.0,3,0.4628528679863522,GOOD,59.74049114217677,59.54833422471911,1.4887083556179779,0,0.0,80.0,1,1,1,29,0.9998980760574341,1,29,1,0.17314475774765015,0.14099057018756866,0.04067756608128548,0.6451870799064636,1,1,0,1,0.1,0.1,0.0,0.2628528679863522
1855,1855,29,0,0.0,0.9995891451835632,0.6075917563674896,22.458038495061878,0.20000000000000018,0.0,3,0.5624253184573783,GOOD,102.0482713781305,100.62967102934955,2.515741775733739,0,0.0,80.0,1,1,1,29,0.9995891451835632,1,29,1,0.9991222023963928,0.0006564330542460084,9.229235001839697e-05,0.000129123407532461,1,1,0,1,0.36242531845737835,0.1,0.0,0.1
1856,1856,29,1,6.2,0.9937363862991333,0.34345777711285685,15.146848189302569,0.0,0.0,3,0.42285902479245496,GOOD,106.35428481305631,105.76480488967455,2.6441201222418638,0,0.0,80.0,1,1,1,29,0.9937363862991333,1,29,1,0.20847003161907196,0.5244700312614441,0.2042812705039978,0.06277864426374435,1,1,1,0,0.1,0.22285902479245498,0.1,0.0
1857,1857,29,0,0.0,0.9989238381385803,0.38386255669108904,16.24255313163362,3.2,0.13416730305238111,3,0.4470404300870191,GOOD,43.38715604873408,42.63330787790475,1.0658326969476188,0,0.0,80.0,1,1,1,29,0.9989238381385803,1,29,1,0.30190205574035645,0.5959900617599487,0.03581051900982857,0.06629740446805954,1,1,0,1,0.1,0.24704043008701912,0.0,0.1
1858,1858,29,0,0.0,0.9972825050354004,0.30397903698528866,13.800649951794576,0.20000000000000018,0.0,3,0.39781462378679605,GOOD,63.84978335069547,63.76113874081549,1.5940284685203874,0,0.0,80.0,1,1,1,29,0.9972825050354004,1,29,1,0.4199657142162323,0.1003613993525505,0.13885602355003357,0.34081682562828064,1,0,1,1,0.17480267103479405,0.0,0.1,0.123011952752002
1859,1859,29,1,6.2,0.999846339225769,0.6049610799664521,22.374530581146406,0.0,0.0,3,0.5612064375419732,GOOD,99.89900156392488,98.56798991973504,2.4641997479933764,0,0.0,80.0,1,1,1,29,0.999846339225769,1,29,1,0.9943290948867798,0.0003602792858146131,0.0020915810018777847,0.003219011938199401,1,0,1,1,0.36120643754197324,0.0,0.1,0.1
1860,1860,29,0,0.0,0.9999799728393555,0.5466319985393773,20.587502175933906,3.2,0.0,3,0.5334656395470581,GOOD,113.05728468068838,111.35428466936865,2.7838571167342163,0,0.0,80.0,1,1,1,29,0.9999799728393555,1,29,1,0.09058891981840134,0.8883278369903564,0.014982445165514946,0.006100828293710947,1,1,1,0,0.1,0.3334656395470581,0.1,0.0
1861,1861,29,0,0.0,0.9991876482963562,0.4719427122334974,18.676363430289147,0.20000000000000018,0.0,3,0.49568247950485045,GOOD,92.075513873743,90.41012987451073,2.2602532468627685,0,0.0,80.0,1,1,1,29,0.9991876482963562,1,29,1,0.7534640431404114,0.22474317252635956,0.00034721457632258534,0.021445604041218758,1,1,0,1,0.2956824795048505,0.1,0.0,0.1
1862,1862,29,1,6.2,0.9999632835388184,0.27718026362497905,13.022304969701713,0.0,0.0,3,0.3798744446839748,WEAK,12.721473524184319,11.290302515990472,0.28225756289976184,0,0.0,80.0,1,1,1,29,0.9999632835388184,1,29,1,0.34545186161994934,0.16638754308223724,0.13331933319568634,0.3548412322998047,1,1,0,1,0.13672019858432924,0.1,0.0,0.14315424609964558
1863,1863,29,0,0.0,0.9880132675170898,0.5662066000372231,21.221219583121922,3.2,0.8428171606294004,3,0.5429331886457102,WEAK,16.743419139453003,14.287313574823983,0.3571828393705996,0,0.0,80.0,1,1,1,29,0.9880132675170898,1,29,1,0.9238399863243103,0.07137184590101242,0.004407698754221201,0.00038046439294703305,1,1,1,0,0.3429331886457102,0.1,0.1,0.0
1864,1864,29,1,6.2,0.7759150862693787,0.37884159704728176,14.988487928302828,0.20000000000000018,0.0,3,0.44410714039376875,GOOD,51.37488104120217,50.44994217568259,1.2612485543920648,0,0.0,80.0,1,1,0,30,0.7759150862693787,0,30,0,0.05734269693493843,0.5870749950408936,0.030944358557462692,0.32463788986206055,1,1,0,1,0.1,0.24410714039376877,0.0,0.1
1865,1865,29,0,0.0,0.9999117851257324,0.41886877339836465,17.04664002730482,3.4000000000000004,0.0,3,0.4669796108999119,GOOD,116.1465958957975,115.15272722767932,2.878818180691983,0,0.0,80.0,1,1,1,29,0.9999117851257324,1,29,1,0.030843982473015785,0.6583426594734192,0.2431601881980896,0.06765319406986237,0,1,1,1,0.0,0.26697961089991196,0.1,0.1
1866,1866,29,0,0.0,0.9829809665679932,0.3655806799362133,15.559831901039933,0.40000000000000036,0.0,3,0.43626517290671163,GOOD,106.25800218514573,105.58709573493776,2.6396773933734443,0,0.0,80.0,1,1,1,29,0.9829809665679932,1,29,1,0.563565731048584,0.25790074467658997,0.12455663084983826,0.05397683382034302,1,1,1,0,0.23626517290671165,0.1,0.1,0.0
1867,1867,29,1,6.2,0.49672791361808777,0.34075505398954375,15.401410334731816,0.0,0.0,3,0.4211919667315657,GOOD,119.76210893113384,119.68972661970422,2.9922431654926056,0,0.0,80.0,1,1,0,29,0.49672791361808777,1,29,1,0.1330607831478119,0.023624032735824585,0.3541128635406494,0.4892023503780365,1,0,1,1,0.1,0.0,0.1188514765861835,0.20234049014538222
1868,1868,30,0,0.0,0.9352129697799683,0.37479935278352683,15.608226848754441,3.2,0.0,3,0.44173147211001584,GOOD,92.01698193453672,90.7622579832731,2.2690564495818277,0,0.0,80.0,1,1,1,23,0.9352129697799683,0,23,0,0.07323698699474335,0.007468740921467543,0.48793184757232666,0.43136242032051086,1,0,1,1,0.1,0.0,0.1875336519617342,0.15419782014828162
1869,1869,30,0,0.0,0.9993942975997925,0.387865821932622,16.209454195921385,0.20000000000000018,0.0,3,0.4493654545133928,GOOD,97.72633954390807,97.3033807999405,2.4325845199985126,0,0.0,80.0,1,1,1,30,0.9993942975997925,1,30,1,0.37150809168815613,0.024919534102082253,0.026720590889453888,0.5768517851829529,1,0,1,1,0.11520702912804204,0.0,0.1,0.23415842538535078
1870,1870,30,1,6.2,0.6374121308326721,0.3700645855335836,15.94057583035581,0.0,0.0,3,0.4389324502989488,GOOD,57.52933392677076,56.72771325086052,1.418192831271513,0,0.0,80.0,1,1,0,30,0.6374121308326721,1,30,1,0.49588775634765625,0.0011158535489812493,0.09013473987579346,0.412861704826355,1,0,1,1,0.19408546031645604,0.0,0.1,0.14484698998249276
1871,1871,30,0,0.0,0.9999922513961792,0.36257295386879884,15.805829814272608,3.2,0.0,3,0.4344668336528761,GOOD,55.1156600369751,54.85332439006005,1.3713331097515014,0,0.0,80.0,1,1,1,30,0.9999922513961792,1,30,1,0.5582411289215088,0.03943515196442604,0.0971810445189476,0.3051426410675049,1,0,1,1,0.2344668336528761,0.0,0.1,0.1
1872,1872,30,0,0.0,0.9999974966049194,0.3654037598019001,14.947118261913468,0.20000000000000018,0.0,3,0.43615959643938873,GOOD,46.87991773079623,46.70106057563852,1.167526514390963,0,0.0,80.0,1,1,1,30,0.9999974966049194,1,30,1,0.2186671942472458,0.10512074828147888,0.5632524490356445,0.1129595935344696,1,0,1,1,0.1,0.0,0.2361595964393887,0.1
1873,1873,30,1,6.2,0.9999773502349854,0.5659186201408638,21.03440076343947,0.0,0.0,3,0.5427950997137434,GOOD,114.41455429958165,113.1288142585797,2.8282203564644925,0,0.0,80.0,1,1,1,30,0.9999773502349854,1,30,1,0.01349134836345911,0.019268179312348366,0.043923404067754745,0.9233170747756958,0,1,1,1,0.0,0.1,0.1,0.34279509971374345
1874,1874,30,0,0.0,0.999974250793457,0.43392493193175824,17.16085645105678,3.2,0.0,3,0.47529826445896933,GOOD,118.26961777779813,117.17275859887742,2.9293189649719356,0,0.0,80.0,1,1,1,30,0.999974250793457,1,30,1,0.046863358467817307,0.10019306093454361,0.16768430173397064,0.6852592825889587,0,1,1,1,0.0,0.1,0.1,0.2752982644589693
1875,1875,30,0,0.0,0.9934529066085815,0.35131567929737306,14.773743022609516,0.20000000000000018,0.0,3,0.4276689229678937,GOOD,72.93154535101789,72.47618984855777,1.8119047462139442,0,0.0,80.0,1,1,1,30,0.9934529066085815,1,30,1,0.5383380651473999,0.09939511120319366,0.22858098149299622,0.1336858868598938,1,0,1,1,0.22766892296789373,0.0,0.1,0.1
1876,1876,30,1,6.2,0.999962568283081,0.4494650036864758,18.03125541802408,0.0,0.0,3,0.4837342830140719,GOOD,95.02696479435984,94.94935513694057,2.3737338784235145,0,0.0,80.0,1,1,1,30,0.999962568283081,1,30,1,0.009807465597987175,0.20656034350395203,0.07053357362747192,0.7130986452102661,0,1,1,1,0.0,0.1,0.1,0.2837342830140719
1877,1877,30,0,0.0,0.9989680051803589,0.5766598194337719,21.39736212265469,3.2,0.0,3,0.547922042708985,GOOD,56.096359850069824,55.6653064419691,1.3916326610492276,0,0.0,80.0,1,1,1,30,0.9989680051803589,1,30,1,0.031829833984375,0.0013947252882644534,0.02394549734890461,0.9428299069404602,1,0,1,1,0.1,0.0,0.1,0.3479220427089851
1878,1878,30,0,0.0,0.9999356269836426,0.28661207865371674,13.537663712227568,0.20000000000000018,0.0,3,0.38628351168849173,GOOD,84.22008352579758,82.99156441792864,2.0747891104482163,0,0.0,80.0,1,1,1,30,0.9999356269836426,1,30,1,0.39895471930503845,0.10768602043390274,0.17069511115550995,0.3226641118526459,1,0,1,1,0.16884706098524424,0.0,0.1,0.11743645070324751
1879,1879,30,1,6.2,0.9999861717224121,0.5339417352425577,20.16088599362873,0.0,0.0,3,0.5272369763777707,GOOD,53.073326203221036,52.83289811048736,1.3208224527621841,0,0.0,80.0,1,1,1,30,0.9999861717224121,1,30,1,0.09689883887767792,0.8653401136398315,0.011502465233206749,0.026258623227477074,1,1,0,1,0.1,0.3272369763777707,0.0,0.1
1880,1880,30,0,0.0,0.9999921321868896,0.5223647216245133,19.41008111482693,3.2,0.0,3,0.5214898330683,GOOD,61.411898804788194,60.46037965987194,1.5115094914967986,0,0.0,80.0,1,1,1,30,0.9999921321868896,1,30,1,0.042919937521219254,0.06530122458934784,0.04738490283489227,0.8443939089775085,0,1,1,1,0.0,0.1,0.1,0.3214898330682999
1881,1881,30,0,0.0,0.9999591112136841,0.5100408787248525,19.38268846045428,0.20000000000000018,0.0,3,0.5153015147929243,GOOD,55.098604347437,54.29713061612868,1.3574282654032173,0,0.0,80.0,1,1,1,30,0.9999591112136841,1,30,1,0.021182214841246605,0.8221235275268555,0.10021085292100906,0.05648336932063103,0,1,1,1,0.0,0.31530151479292434,0.1,0.1
1882,1882,30,1,6.2,0.9999988079071045,0.29926217588530996,14.115218137495118,0.0,0.0,3,0.39471610000998947,GOOD,42.502180101984514,41.68618719009431,1.0421546797523578,0,0.0,80.0,1,1,1,30,0.9999988079071045,1,30,1,0.18082502484321594,0.38552895188331604,0.06901642680168152,0.3646295368671417,1,1,0,1,0.1,0.15424944511972186,0.0,0.1404666548902676
1883,1883,30,0,0.0,0.9997848868370056,0.5098879002596287,19.142116412649564,3.2,0.0,3,0.5152242308437525,GOOD,68.27255811624731,67.74713983463602,1.6936784958659006,0,0.0,80.0,1,1,1,30,0.9997848868370056,1,30,1,0.03824722021818161,0.0838143527507782,0.05609114095568657,0.8218472599983215,0,1,1,1,0.0,0.1,0.1,0.3152242308437525
1884,1884,30,0,0.0,0.999997615814209,0.3424740753860927,14.85719357316217,0.20000000000000018,0.0,3,0.4222530326558891,GOOD,102.83552178673365,102.82299584496928,2.5705748961242323,0,0.0,80.0,1,1,1,30,0.999997615814209,1,30,1,0.40094101428985596,0.10243523120880127,0.44621986150741577,0.05040388181805611,1,1,1,0,0.14716989017221063,0.1,0.17508314248367843,0.0
1885,1885,30,1,6.2,0.9997145533561707,0.27357515510118163,14.599296835151797,0.0,0.0,3,0.37739596588630103,WEAK,13.6278102836542,11.00313038375996,0.275078259593999,0,0.0,80.0,1,1,1,30,0.9997145533561707,1,30,1,0.022983355447649956,0.28488588333129883,0.3093697726726532,0.3827609717845917,0,1,1,1,0.0,0.1,0.11338725757212775,0.16400870831417327
1886,1886,30,0,0.0,0.9999972581863403,0.35847271472179026,15.399753262955095,3.2,0.7979967773181277,3,0.4320032149882672,WEAK,18.701087925497905,16.08012890727489,0.4020032226818723,0,0.0,80.0,1,1,1,30,0.9999972581863403,1,30,1,0.44202595949172974,0.09333813935518265,0.4408778250217438,0.02375808358192444,1,1,1,0,0.16634751790928035,0.1,0.1656556970789869,0.0
1887,1887,30,0,0.0,0.9999881982803345,0.546581027476276,20.335470251184866,0.20000000000000018,0.5857592517519705,3,0.533440767288623,WEAK,9.972453136044866,8.489501022646287,0.2122375255661572,0,0.0,80.0,1,1,1,30,0.9999881982803345,1,30,1,0.02421669289469719,0.0464889332652092,0.041058897972106934,0.8882354497909546,0,1,1,1,0.0,0.1,0.1,0.33344076728862293
1888,1888,30,1,6.2,0.9999980926513672,0.3170820813412021,14.679256520749142,0.0,0.23069417875682657,3,0.40629808614985985,WEAK,15.170110102420205,14.202602919805758,0.35506507299514395,0,0.0,80.0,1,1,1,30,0.9999980926513672,1,30,1,0.18671244382858276,0.26901593804359436,0.478080689907074,0.06619089096784592,1,1,1,0,0.1,0.1,0.20629808614985987,0.0
1889,1889,30,0,0.0,0.9999958276748657,0.543618626257031,20.58830819776525,3.2,1.315993320415352,3,0.5319932119099244,WEAK,5.675395513556075,4.588034333658983,0.11470085834147457,0,0.0,80.0,1,1,1,30,0.9999958276748657,1,30,1,0.0033994526602327824,0.11373384296894073,9.99999993922529e-09,0.8828667402267456,1,1,0,1,0.1,0.1,0.0,0.33199321190992437
1890,1890,30,0,0.0,0.9994757771492004,0.49248137912634704,19.16735030236024,0.20000000000000018,1.2264431068591988,3,0.5063535202884547,WEAK,4.324955529843161,3.582008542246127,0.08955021355615318,0,0.0,80.0,1,1,1,30,0.9994757771492004,1,30,1,0.003790058195590973,0.7904419898986816,0.006695326883345842,0.1990726739168167,0,1,1,1,0.0,0.30635352028845475,0.1,0.1
1891,1891,30,1,6.2,0.9999595880508423,0.28173637888735226,13.15495968458402,0.0,0.918225495998995,3,0.38298378829217194,WEAK,15.29766955786245,12.328704434408152,0.30821761086020383,0,0.0,80.0,1,1,1,30,0.9999595880508423,1,30,1,0.32268425822257996,0.15865983068943024,0.13074038922786713,0.38791555166244507,1,1,0,1,0.11932353948111499,0.1,0.0,0.16366024881105692
1892,1892,30,0,0.0,0.9999864101409912,0.23469322851057406,12.40673369635288,3.2,1.7396168996217587,3,0.34954991923673506,WEAK,16.879677301825176,15.144343855089453,0.3786085963772363,0,0.0,80.0,1,1,1,30,0.9999864101409912,1,30,1,0.15685001015663147,0.3075997531414032,0.29606980085372925,0.2394803911447525,0,1,1,1,0.0,0.12906811063569465,0.12048180860104038,0.1
1893,1893,30,0,0.0,0.9813605546951294,0.4416089294959704,17.90709658581999,0.20000000000000018,1.5018427190881978,3,0.4794881181246571,WEAK,10.020800534623916,9.510967221342433,0.23777418053356084,0,0.0,80.0,1,1,1,30,0.9813605546951294,1,30,1,0.04007544368505478,0.005625579506158829,0.6990177035331726,0.2552812397480011,1,0,1,1,0.1,0.0,0.2794881181246571,0.1
